,run_name,out_name,grid_pth,wind_pth,volcano_name,vent_easting,vent_northing,vent_zone,vent_ht,min_ht,max_ht,min_mass,max_mass,min_dur,max_dur,constrain,nb_wind,wind_start,wind_per_day,seasonality,wind_start_rainy,wind_start_dry,constrain_eruption_date,eruption_date,constrain_wind_dir,min_wind_dir,max_wind_dir,trop_height,max_phi,min_phi,min_med_phi,max_med_phi,min_std_phi,max_std_phi,min_agg,max_agg,max_diam,long_lasting,ht_sample,mass_sample,nb_runs,write_conf,write_gs,write_fig_sep,write_fig_all,write_log_sep,write_log_all,par,par_cpu,eddy_const,diff_coeff,ft_thresh,lithic_dens,pumice_dens,col_step,part_step,alpha,beta
45,252100_TephraMod_21,252100_TephraMod_21_OUT,NA,NA,Hargy,289447.4564,9410533.434,-56,1148,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
46,268030_TephraMod_21,268030_TephraMod_21_OUT,NA,NA,Ibu,347589.762,164516.4033,52,1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
47,263350_TephraMod_21,263350_TephraMod_21_OUT,NA,NA,Ijen,196000.1861,9108263.933,-50,2769,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
48,264220_TephraMod_21,264220_TephraMod_21_OUT,NA,NA,Iliboleng,528407.2854,9077883.924,-51,1659,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
49,264250_TephraMod_21,264250_TephraMod_21_OUT,NA,NA,Iliwerung,562730.7392,9057062.778,-51,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
50,264090_TephraMod_21,264090_TephraMod_21_OUT,NA,NA,Inielika,277767.349,9034403.281,-51,1559,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
51,264080_TephraMod_21,264080_TephraMod_21_OUT,NA,NA,Inierie,274553.3849,9018344.996,-51,2245,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
52,284120_TephraMod_21,284120_TephraMod_21_OUT,NA,NA,Ioto,529221.4859,2737407.647,54,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
53,274060_TephraMod_21,274060_TephraMod_21_OUT,NA,NA,Iraya,396747.0806,2263694.201,51,1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
54,273042_TephraMod_21,273042_TephraMod_21_OUT,NA,NA,Isarog,541096.7249,1509935.513,51,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
55,264110_TephraMod_21,264110_TephraMod_21_OUT,NA,NA,Iya,350569.0137,9016924.586,-51,618,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
56,261220_TephraMod_21,261220_TephraMod_21_OUT,NA,NA,Kaba,235030.6496,9610369.324,-48,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
57,251002_TephraMod_21,251002_TephraMod_21_OUT,NA,NA,Kadovar,232054.1553,9600847.227,-55,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
