"","run_name","out_name","grid_pth","wind_pth","volcano_name","vent_easting","vent_northing","vent_zone","vent_ht","min_ht","max_ht","min_mass","max_mass","min_dur","max_dur","constrain","nb_wind","wind_start","wind_per_day","seasonality","wind_start_rainy","wind_start_dry","constrain_eruption_date","eruption_date","constrain_wind_dir","min_wind_dir","max_wind_dir","trop_height","max_phi","min_phi","min_med_phi","max_med_phi","min_std_phi","max_std_phi","min_agg","max_agg","max_diam","long_lasting","ht_sample","mass_sample","nb_runs","write_conf","write_gs","write_fig_sep","write_fig_all","write_log_sep","write_log_all","par","par_cpu","eddy_const","diff_coeff","ft_thresh","lithic_dens","pumice_dens","col_step","part_step","alpha","beta"
"11","267040VEI5","267040VEI5OUT",NA,NA,"Awu","771811.923241044","408124.618694179","51","1318","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"12","274030VEI5","274030VEI5OUT",NA,NA,"Babuyan Claro","389833.316211045","2159145.93673111","51","1064","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"13","255020VEI5","255020VEI5OUT",NA,NA,"Bagana","743027.25491509","9321153.03766362","-56","1855","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"14","251010VEI5","251010VEI5OUT",NA,NA,"Bam","257618.867460764","9600358.68258829","-55","685","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"15","252110VEI5","252110VEI5OUT",NA,NA,"Bamus","303817.616920425","9424953.23247715","-56","2248","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"16","265090VEI5","265090VEI5OUT",NA,NA,"Banda Api","597733.806509375","9500002.92826034","-52","596","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"17","264010VEI5","264010VEI5OUT",NA,NA,"Batur","321010.341970031","9088584.57850414","-50","1717","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"18","272080VEI5","272080VEI5OUT",NA,NA,"Biliran","667405.294230407","1274256.83229563","51","1301","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"19","255011VEI5","255011VEI5OUT",NA,NA,"Billy Mitchell","746258.810646158","9326117.89886567","-56","1544","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"20","273010VEI5","273010VEI5OUT",NA,NA,"Bulusan","614624.958759627","1411824.01316569","51","1535","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"21","272050VEI5","272050VEI5OUT",NA,NA,"Cabalían","742925.2234078","1137763.19409388","51","912","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"22","273090VEI5","273090VEI5OUT",NA,NA,"Cagua","407272.416779399","2014968.96758793","51","1133","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"23","271080VEI5","271080VEI5OUT",NA,NA,"Camiguin","683807.389733536","1017724.69157053","51","1552","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"24","274010VEI5","274010VEI5OUT",NA,NA,"Camiguin de Babuyanes","379887.48519764","2082403.21053808","51","712","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"25","263170VEI5","263170VEI5OUT",NA,NA,"Cereme","213551.876772889","9237080.25213422","-49","3039","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"26","266010VEI5","266010VEI5OUT",NA,NA,"Colo","344311.36985867","9982088.75703747","-51","404","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"27","252040VEI5","252040VEI5OUT",NA,NA,"Dakataua","177766.70944784","9436219.03263786","-56","408","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"28","253060VEI5","253060VEI5OUT",NA,NA,"Dawson Strait Group","267342.191576432","8935881.62753757","-56","500","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"29","261230VEI5","261230VEI5OUT",NA,NA,"Dempo","291387.043662933","9555864.40789698","-48","3142","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"30","274020VEI5","274020VEI5OUT",NA,NA,"Didicas","416047.145440058","2109538.45773807","51","228","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"31","263200VEI5","263200VEI5OUT",NA,NA,"Dieng Volcanic Complex","376230.165016508","9203989.96664881","-49","2565","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"32","268010VEI5","268010VEI5OUT",NA,NA,"Dukono","376975.575929204","187162.998598666","52","1229","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"33","264100VEI5","264100VEI5OUT",NA,NA,"Ebulobo","301034.959676837","9024898.12939755","-51","2096","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"34","264160VEI5","264160VEI5OUT",NA,NA,"Egon","440043.659074207","9040925.03349236","-51","1661","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"35","257060VEI5","257060VEI5OUT",NA,NA,"Epi","219500.71501151","8153995.66917451","-59","833","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"36","284140VEI5","284140VEI5OUT",NA,NA,"Farallon de Pajaros","280329.111163144","2273321.54979168","55","337","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"37","263140VEI5","263140VEI5OUT",NA,NA,"Galunggung","175089.905788282","9197560.94441877","-49","2168","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"38","268060VEI5","268060VEI5OUT",NA,NA,"Gamalama","314162.322522207","88461.9165937602","52","1715","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"39","268040VEI5","268040VEI5OUT",NA,NA,"Gamkonora","336454.887247766","152582.294434577","52","1635","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"40","257020VEI5","257020VEI5OUT",NA,NA,"Gaua","769734.465087928","8420961.49989884","-58","797","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"41","263060VEI5","263060VEI5OUT",NA,NA,"Gede-Pangrango","717182.47421262","9251237.55865826","-48","3008","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"42","284190VEI5","284190VEI5OUT",NA,NA,"Guguan","377253.093670328","1913885.51345202","55","287","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"43","263130VEI5","263130VEI5OUT",NA,NA,"Guntur","813709.804017941","9209475.55768299","-48","2249","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"44","265030VEI5","265030VEI5OUT",NA,NA,"Gunungapi Wetar","240175.916811542","9265209.92858949","-52","282","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"45","252100VEI5","252100VEI5OUT",NA,NA,"Hargy","289447.456362183","9410533.43388311","-56","1148","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"46","268030VEI5","268030VEI5OUT",NA,NA,"Ibu","347589.76200969","164516.403335331","52","1325","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"47","263350VEI5","263350VEI5OUT",NA,NA,"Ijen","196000.186066073","9108263.93308166","-50","2769","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"48","264220VEI5","264220VEI5OUT",NA,NA,"Iliboleng","528407.285427563","9077883.9237088","-51","1659","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"49","264250VEI5","264250VEI5OUT",NA,NA,"Iliwerung","562730.739248857","9057062.77806523","-51","1018","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"50","264090VEI5","264090VEI5OUT",NA,NA,"Inielika","277767.348995478","9034403.28070341","-51","1559","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"51","264080VEI5","264080VEI5OUT",NA,NA,"Inierie","274553.384914313","9018344.99631418","-51","2245","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"52","284120VEI5","284120VEI5OUT",NA,NA,"Ioto","529221.485893841","2737407.64723315","54","169","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"53","274060VEI5","274060VEI5OUT",NA,NA,"Iraya","396747.080580378","2263694.20068016","51","1009","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"54","273042VEI5","273042VEI5OUT",NA,NA,"Isarog","541096.724937881","1509935.51285191","51","1966","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"55","264110VEI5","264110VEI5OUT",NA,NA,"Iya","350569.01366296","9016924.58555849","-51","618","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"56","261220VEI5","261220VEI5OUT",NA,NA,"Kaba","235030.6495631","9610369.32352387","-48","1940","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"57","251002VEI5","251002VEI5OUT",NA,NA,"Kadovar","232054.15525916","9600847.22675354","-55","365","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"58","272020VEI5","272020VEI5OUT",NA,NA,"Kanlaon","514448.024015632","1150968.24016335","51","2435","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"59","267020VEI5","267020VEI5OUT",NA,NA,"Karangetang","767604.387700033","307659.327872887","51","1797","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"60","251030VEI5","251030VEI5OUT",NA,NA,"Karkar","385089.673070004","9486050.29656356","-55","1839","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"61","264140VEI5","264140VEI5OUT",NA,NA,"Kelimutu","370211.803270153","9030372.03102285","-51","1639","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"62","263280VEI5","263280VEI5OUT",NA,NA,"Kelut","644177.145230888","9123213.6679858","-49","1731","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"63","261170VEI5","261170VEI5OUT",NA,NA,"Kerinci","751882.645484655","9812282.52971259","-47","3800","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"64","284110VEI5","284110VEI5OUT",NA,NA,"Kita-Ioto","528559.300834273","2811928.39470001","54","792","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"65","262000VEI5","262000VEI5OUT",NA,NA,"Krakatau","546804.814279795","9325501.74385881","-48","155","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"66","252070VEI5","252070VEI5OUT",NA,NA,"Krummel-Garbuna-Welcker","170500.37848869","9400543.97353283","-56","564","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"67","281031VEI5","281031VEI5OUT",NA,NA,"Kueishantao","394208.137537089","2747748.19159263","51","361","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"68","253010VEI5","253010VEI5OUT",NA,NA,"Lamington","626426.526416186","9010478.27008333","-55","1680","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"69","263320VEI5","263320VEI5OUT",NA,NA,"Lamongan","758057.733156081","9117070.34797742","-49","1641","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"70","252010VEI5","252010VEI5OUT",NA,NA,"Langila","657297.16737637","9389114.82443186","-55","1330","23000","31000","9.2e+11","1.5e+13","6","12","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","0.9","0.9","1","1","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
